payment_id,order_id,payment_sequential,payment_type,payment_installments,payment_value,payment_method_group
28184,06e084d4ca3391eeec0a110051d0cb29,1,credit_card,1,47.0,Credit_Card
28185,02dade411839b1c334363dc9058e1124,1,credit_card,2,231.39,Credit_Card
28186,5559edd02dabfec0a6ee808960297d1b,1,credit_card,7,104.37,Credit_Card
28187,6cadbcdea4da5368c7a801ce027f23f1,2,voucher,1,109.83,Voucher
28188,cecdac61b34706beb4fb0d9a531082a2,1,credit_card,1,258.7,Credit_Card
28189,aa698ace16422e85edb8c567ab9a2bf5,1,credit_card,2,50.14,Credit_Card
28190,c78fd57b912d62acf68d11da7a7c500b,1,credit_card,1,36.69,Credit_Card
28191,def5b47a9585ea67e7bd9e1a6aea217d,1,credit_card,3,95.11,Credit_Card
28192,1057bf6391c17f9b6960dd996029e1dc,8,voucher,1,9.46,Voucher
28193,b37a7e90838d63c38152d2f8c432a726,1,boleto,1,475.42,Boleto
28194,25f4849a6afc2184f9c368d736e18341,1,credit_card,8,265.73,Credit_Card
28195,4e17321027fcf580e55650d97c85c775,1,boleto,1,67.36,Boleto
28196,ffa93f1bd7c0039af32324fa5d3cf1e6,1,credit_card,1,37.61,Credit_Card
28197,1b506ab4d2fae3d70d95f8d0a4d8d094,1,credit_card,8,195.91,Credit_Card
28198,d11a0846ff37738d645b1f4f2537e527,1,credit_card,4,49.23,Credit_Card
28199,dbb0da1abcce904dc52dd60ae31d5c12,1,credit_card,1,0.89,Credit_Card
28200,272d40214dcc28e3eea31bcdb4d1f55c,1,credit_card,5,59.6,Credit_Card
28201,3474ca488caa4b58cbe37399ee9d4230,1,credit_card,6,552.26,Credit_Card
28202,a5f564e5fffa9a534cd9ffe566e48154,1,boleto,1,2096.14,Boleto
28203,b2c72ea40cb81ddf115a20b5e8fd1618,1,credit_card,2,77.57,Credit_Card
28204,c991b8532e7abe41bcfae9b0ae4e8f45,2,voucher,1,48.53,Voucher
28205,9e104f0ff212612755b68a316b86ffd8,1,credit_card,2,93.12,Credit_Card
28206,79aa7bf1529cb1d285df4ca588fc4a07,1,boleto,1,32.38,Boleto
28207,63c92634b4aa9841e6ef2be29bbebd77,1,credit_card,5,72.53,Credit_Card
28208,adc5d4b4ff1723e6a68bb73bb1eda4a8,1,credit_card,2,102.03,Credit_Card
28209,46e2c9316a4e671b4b4ffb25154c28c5,1,credit_card,8,153.96,Credit_Card
28210,e549600509a13c599199c6fa86fa836a,1,boleto,1,295.61,Boleto
28211,2b0451c2565c2a5b746a0871790bb48d,1,credit_card,4,101.14,Credit_Card
28212,98c960af25c3341860e320f6780f28ce,1,boleto,1,126.2,Boleto
28213,de161a8bf65f0031f67920312df2b0ec,1,credit_card,8,634.83,Credit_Card
28214,a427db09dd194740f13a3a2c7bcf38bc,1,credit_card,1,70.04,Credit_Card
28215,dacd9ea86285f197d0b7495e8af14781,5,voucher,1,12.34,Voucher
28216,e77b736410809924bdd6ceea09559cfb,1,boleto,1,34.0,Boleto
28217,0b06c30e567314a9dd1c74fab08ad81f,1,credit_card,1,68.44,Credit_Card
28218,e7e818ad5eb0eddc4d7fb9bdade265dd,1,credit_card,3,166.2,Credit_Card
28219,4e3c983f32057e27037663715a3fde5f,1,boleto,1,63.59,Boleto
28220,d24dbc3d60c85b438cf1b65a937572e3,1,credit_card,1,174.7,Credit_Card
28221,9100fae7ed5a8787b6d4a9e50ffbf273,1,credit_card,3,70.12,Credit_Card
28222,2b57b14ff0ef2e1af9f426e11610babc,1,boleto,1,49.36,Boleto
28223,b76190a2c095fba255ab46987545a660,1,credit_card,12,263.24,Credit_Card
28224,f19ed9e82448c0ea39e80dd4e3ac40cc,1,credit_card,1,57.21,Credit_Card
28225,a146cb08a9ef742c36b2e4052d3a24b2,1,credit_card,4,277.22,Credit_Card
28226,bdbc09409e30b5ab9defc74def1e58d3,1,credit_card,3,45.49,Credit_Card
28227,e3f0b66713db4b7b5104d6fd00701b16,1,boleto,1,50.73,Boleto
28228,07528311766b5aa54d193747c66663df,1,credit_card,4,190.98,Credit_Card
28229,36b8c4e12c328ee0e0f34e9ef635852a,1,boleto,1,98.54,Boleto
28230,20f7896699fcfe24f3b5b2ae54899d2a,1,credit_card,1,35.77,Credit_Card
28231,05426618bfbb87e04fdd3a60a5bfef38,1,credit_card,7,385.74,Credit_Card
28232,22a2517a6ad37a1c94d5b7a646e3f168,1,credit_card,2,116.68,Credit_Card
28233,b904f1d4eae5c3b0b494496e96606528,1,credit_card,8,83.55,Credit_Card
28234,694e3d121f16bcbb9b4595b6c6ab3baf,1,credit_card,10,2732.06,Credit_Card
28235,460eec79907c666bcac2d1a397907b2b,1,credit_card,10,279.17,Credit_Card
28236,72e28e81cb034c772982da429eca530c,1,credit_card,5,371.32,Credit_Card
28237,b3ff0769befe096a6da428d9991321bd,1,credit_card,2,23.68,Credit_Card
28238,845d8a54af235bee2c6f64f11c13c9cb,1,credit_card,2,114.74,Credit_Card
28239,8a302d5e7a9bf8493bce42dd0d629643,1,credit_card,6,307.69,Credit_Card
28240,61db74d30d7bc786bf4d981764f3e4eb,1,credit_card,1,153.72,Credit_Card
28241,142b64dc3a09842572df17bdca68b5f3,1,credit_card,3,256.43,Credit_Card
28242,8f2e84cb21fcbe7e95d12e4f0dc80487,1,credit_card,6,64.82,Credit_Card
28243,84295d74f40adb034c954659df22fded,1,voucher,1,78.09,Voucher
28244,3137ad5aa5e36a39d95147f1e5678290,1,credit_card,1,111.27,Credit_Card
28245,5290363ff55b49b6310cf80238d88572,1,credit_card,1,54.0,Credit_Card
28246,c9359e6f27fbe7d1397c40031341540c,1,debit_card,1,135.82,Debit_Card
28247,5b2b9ac65739f66309f4ca13b999dc19,1,credit_card,1,35.13,Credit_Card
28248,5919e9d15d8693529eecf3b5fcdc7327,1,credit_card,1,89.55,Credit_Card
28249,cf37a6688914645a71144b349992b4d9,1,boleto,1,324.88,Boleto
28250,31da75f0c78b03d446ea7342a6c002b9,1,boleto,1,179.34,Boleto
28251,33a34707fe2e887e67e5d2a555f13c47,1,credit_card,2,69.76,Credit_Card
28252,b64e487c58e0790f34911fc9b7939827,2,voucher,1,52.27,Voucher
28253,effc9e6631c38d99b27aa80a46212314,1,credit_card,1,69.64,Credit_Card
28254,92b6dcbe80525761dcdfe87e9acf0ef8,1,boleto,1,119.66,Boleto
28255,f3bf8da6fd4b735f85852c38ca15e90e,1,credit_card,10,258.29,Credit_Card
28256,e56dc70751e30dd4008c762ed6be2bce,1,credit_card,2,173.27,Credit_Card
28257,2809bdf222a943e3f8f49ff324724f43,1,credit_card,1,55.37,Credit_Card
28258,a184881e0110ee6bba45e5ba8287c638,1,credit_card,4,217.78,Credit_Card
28259,9cd76a738c425b55aa860a6c5e469857,1,credit_card,3,151.06,Credit_Card
28260,c6d5501e88e1bdffbc13792a7f4dadda,1,credit_card,2,156.3,Credit_Card
28261,beee47428ec6a6984d07930d75eb3c17,1,credit_card,1,147.37,Credit_Card
28262,cf5508a6ae55421646b0683bb605ac74,1,credit_card,2,188.28,Credit_Card
28263,dd6e5859df4016efe3a4c9979af4ee90,1,boleto,1,145.12,Boleto
28264,ccc1762fa4bea334f80983e3f3a933b6,1,credit_card,1,2.62,Credit_Card
28265,20c950b58c4d3cf3df11b319f493242c,1,credit_card,3,1564.07,Credit_Card
28266,1aa53856bbf007e716eab896ddea3187,1,credit_card,3,220.28,Credit_Card
28267,20179c04ba0e2e024542349ec1d5d263,1,credit_card,10,645.26,Credit_Card
28268,a75dc59fb32aa2b2ba7db8573eabd774,1,credit_card,1,46.39,Credit_Card
28269,fc9478f69096b445f096798b968fbbd3,1,credit_card,1,31.58,Credit_Card
28270,f548b0d880ad07026110a7acc47f77c7,1,boleto,1,68.89,Boleto
28271,9eff67e8c9f0810c3ee0038f915a84de,2,voucher,1,19.15,Voucher
28272,8836e9da58524060994ead4403874ad3,1,boleto,1,75.17,Boleto
28273,1b0816f005179796807a9b23f4c2df11,1,credit_card,4,215.8,Credit_Card
28274,7bda50539ea6db7dbafdd8ef17ed726e,1,credit_card,1,27.78,Credit_Card
28275,f68394e0df67be098e9ed2a84109e7d7,1,boleto,1,169.49,Boleto
28276,1abbc8bf93e9e4ad7883860cdab7c6ac,1,credit_card,2,148.97,Credit_Card
28277,8ac8caf128f503ff9cf86d1838fcd2ec,1,credit_card,2,254.83,Credit_Card
28278,87993df58718ae05426e9b6fb1d838ab,1,credit_card,1,268.62,Credit_Card
28279,e1a052031a62fc3bc7f2bf2d15241785,2,credit_card,7,145.72,Credit_Card
28280,8915f28a46b2efbff3bea6e8b1981fa9,1,credit_card,2,127.37,Credit_Card
28281,7fd6cd7e778c71e9b3721599948c104c,1,credit_card,3,77.54,Credit_Card
28282,901b7d3834c0b94a93d48cba6f2e3ce4,1,debit_card,1,134.93,Debit_Card
28283,ce399271de0275f62753cadf440e3012,1,credit_card,6,88.45,Credit_Card
28284,c93147c4c4e627feb6483c04a7111bff,1,credit_card,1,121.17,Credit_Card
28285,40e1718e2f960a6ef0a449a2d62c8684,1,credit_card,10,167.9,Credit_Card
28286,7a47100118f6775bec039a3b87ddedf5,1,boleto,1,99.32,Boleto
28287,b890678ef6e89550a3a5bc432c3ce744,1,credit_card,4,96.22,Credit_Card
28288,98dcdfa3731376c88320c83255bf0f3d,1,credit_card,2,84.85,Credit_Card
28289,0f758f5895563ce1892043bc8f17dda1,1,boleto,1,317.4,Boleto
28290,f62c7996783afdbec5f6c8afc0c8a040,1,boleto,1,44.46,Boleto
28291,e4865416690d1f1fdad49bc94f871de6,1,boleto,1,49.64,Boleto
28292,ded777e28f1667b9bdaf988fea71c2fd,1,boleto,1,298.58,Boleto
28293,9baa5b4e68d86c9f1694e1598b543a93,1,credit_card,1,85.73,Credit_Card
28294,e70079a333e4ddca8787daf05873a6dc,1,credit_card,7,72.68,Credit_Card
28295,f0a770154db0fc38aef8c0f380de88cc,1,boleto,1,24.69,Boleto
28296,a6b1ef6078eba08fce9fdc3263d690c1,1,credit_card,5,54.51,Credit_Card
28297,083dcb43c3410ea112ed46dc5e8f6674,1,credit_card,8,492.08,Credit_Card
28298,1f33cd6b71508145011dd5552fc289d4,1,credit_card,2,77.29,Credit_Card
28299,5829e8dbf7adce16a91e4ba7e8c1e4e0,1,boleto,1,68.2,Boleto
28300,8b19f852c0580c73cd463337086a312f,1,boleto,1,211.0,Boleto
28301,951f737376475cd4b02bca8286f30a29,1,credit_card,1,39.75,Credit_Card
28302,fc5d5be2bb37da8453e5496e7fdb033d,1,credit_card,1,125.66,Credit_Card
28303,078e048ccc8dc8b449dedc064b860b0f,1,credit_card,2,74.03,Credit_Card
28304,4b27760ac4ae035083d524268ca2ea4a,1,credit_card,2,190.44,Credit_Card
28305,ad5d83949a78b7f4a88b59f991bce882,1,credit_card,5,235.92,Credit_Card
28306,869548743b57fc4906baa944c448a644,1,credit_card,7,77.57,Credit_Card
28307,4908cfa4f81ef32d94f2394f1cfbedfa,1,credit_card,5,148.45,Credit_Card
28308,d26d3c2ce95e774ffdc61670435851a3,1,credit_card,1,77.57,Credit_Card
28309,77543b2e8e994aa61c15ac854bc7a7d8,1,credit_card,2,162.06,Credit_Card
28310,ce6a17f5fe1a2963955fbea066af332a,1,boleto,1,259.03,Boleto
28311,4d7cba9ac539bd48f7fdde25ccbf3eb2,1,boleto,1,165.7,Boleto
28312,a74cc8a52f06a253c4da2c17bad5795b,1,credit_card,8,151.18,Credit_Card
28313,cf838b10d965c765a75c4f6f17bf645e,1,boleto,1,143.73,Boleto
28314,2c1f8fd9aa5f50ec17f4c95e52223a3a,1,voucher,1,20.0,Voucher
28315,0bcb914e60bb0de6160699483722bc0d,1,credit_card,1,54.76,Credit_Card
28316,46aecd246f390bf2157edfeed11b5433,1,credit_card,1,126.23,Credit_Card
28317,2aab860630cc1798482e942ad176f05c,1,credit_card,1,151.6,Credit_Card
28318,edb81087bda65895772e72d1a5daa686,1,credit_card,1,75.17,Credit_Card
28319,2ca97ee9ac987bf566133bbde9f82593,1,credit_card,2,160.47,Credit_Card
28320,9b2444e525ad45d903e5e98de8665975,1,credit_card,4,123.89,Credit_Card
28321,86bd8f13f08f856936e7b6c676445c67,1,credit_card,1,80.81,Credit_Card
28322,882d0ad1f2cb3bb80acfb9e6667be1a7,1,credit_card,7,299.2,Credit_Card
28323,e26e9f6ac81aba6e29fb44def001d695,1,credit_card,5,51.37,Credit_Card
28324,c5b1a5d21958f98a0c66114d622bc0ed,1,credit_card,1,39.11,Credit_Card
28325,812855c58b365035c104626bd744eddc,1,credit_card,2,132.69,Credit_Card
28326,9c9f7b0c21d98c81b75246bb758c386e,1,credit_card,4,287.64,Credit_Card
28327,922a3f761407bb26eca665bf67d18744,1,boleto,1,53.95,Boleto
28328,228854f82259e0bcba1d3a55fd6d955b,1,credit_card,4,217.64,Credit_Card
28329,31b82ff746d73aeab9bc070c10156273,1,credit_card,1,82.33,Credit_Card
28330,a57f58fe155a76bf2ff1401b04a7ab33,1,boleto,1,42.89,Boleto
28331,fa65dad1b0e818e3ccc5cb0e39231352,5,voucher,1,0.66,Voucher
28332,33df60e3cdba3ece1009971fb2642792,1,credit_card,2,163.39,Credit_Card
28333,2cce0ab2d6614c249034fa8db2148498,1,boleto,1,33.84,Boleto
28334,b843ecf0468cd0f373c436effbd6f37f,1,boleto,1,39.17,Boleto
28335,d9be5eb6e572c7e2a77db678c9d79aba,1,credit_card,8,205.64,Credit_Card
28336,99f1f94626984c186485ce94d7ebe634,1,boleto,1,50.51,Boleto
28337,5f57d407fe28bd1e4601d998f6caa58e,1,credit_card,3,150.83,Credit_Card
28338,ea402ebc995cf3c736876cff354a896f,1,credit_card,1,64.78,Credit_Card
28339,2cc8baa61075bfd10b12feb5c585349d,1,credit_card,2,145.95,Credit_Card
28340,0d4c211b72251b5ab768bcad1228facc,1,credit_card,3,81.11,Credit_Card
28341,447e7d42d8715bfbb6336d2dab784582,1,credit_card,9,95.4,Credit_Card
28342,cf954e7391c1981cc9090267aec67ee9,1,credit_card,1,74.94,Credit_Card
28343,2a898874fbdeadc5df2ea8a0b01b85cb,3,voucher,1,17.0,Voucher
28344,7892114ce9e8834d860b44a782ef9af6,1,credit_card,4,41.78,Credit_Card
28345,8f36df2bc6e5ad22c4b9a86b42da5cd6,1,credit_card,2,163.69,Credit_Card
28346,11afac295480894b1dcdf9cf95815731,1,credit_card,2,123.25,Credit_Card
28347,76ee52772850236ff2a3b3a6b32f1cfe,1,boleto,1,53.0,Boleto
28348,db0bd04c3beff2d041d364ce8d96b2f0,2,voucher,1,100.0,Voucher
28349,35dc5c3a87f9e9cf93676b98d4bc35a2,1,credit_card,4,208.63,Credit_Card
28350,199252c8392d7a5363c63e239086c091,1,credit_card,3,99.0,Credit_Card
28351,de62c623a2a61737b9657f43da8be923,1,credit_card,10,556.01,Credit_Card
28352,21b040554a153e4deafd3f3faf6e9b60,1,credit_card,2,221.47,Credit_Card
28353,c716cf7b3e3bdc07c0e72acc2b182b99,1,credit_card,10,622.16,Credit_Card
28354,bb7ae981de452cd0404838ff44ffdc79,1,credit_card,8,114.92,Credit_Card
28355,197206acc133317e6322eaab5f8e6937,1,credit_card,9,95.77,Credit_Card
28356,2ab3c22d797ae5a4199d53021ac9e78b,1,credit_card,3,66.8,Credit_Card
28357,d4dbf57d426f53d8324bdd93b74642ea,1,boleto,1,35.79,Boleto
28358,00e7aeced1d61792368ec7bf8b967a90,1,boleto,1,58.7,Boleto
28359,651f3bc417a577611931ea497854b0d6,1,credit_card,3,105.38,Credit_Card
28360,8d92a85b0ecdf7d7b3807474390ee2be,1,boleto,1,102.03,Boleto
28361,7deef94321f75bede64577871cf3147a,1,credit_card,2,29.42,Credit_Card
28362,ecfedc3b6324cb92d08d241268a15046,1,credit_card,3,99.43,Credit_Card
28363,8c6a8f98b933ff47c7aa8404079d9136,1,credit_card,3,63.39,Credit_Card
28364,54da7175584d635f528324b1098ac57e,1,credit_card,2,66.6,Credit_Card
28365,2ca8aec06570512711a574eb7b961321,1,credit_card,2,73.43,Credit_Card
28366,4ec57b5a1be421a2a793a22237120c24,1,credit_card,1,75.51,Credit_Card
28367,ab5f88ecd8bbfe5386a0b5687ee8beba,2,voucher,1,44.53,Voucher
28368,7a84719435249bba3212f78aafb8ffdd,1,boleto,1,63.1,Boleto
28369,78a883974d6c4d296a7c7ff7f784a1d4,1,credit_card,5,182.49,Credit_Card
28370,7fdaacb6531a303bdcfd48de1512a7dc,1,credit_card,5,470.48,Credit_Card
28371,33f11ddd5042dcc18008c3f804d67a7c,1,credit_card,3,661.43,Credit_Card
28372,00310b0c75bb13015ec4d82d341865a4,1,credit_card,2,55.28,Credit_Card
28373,ea764419097374269907e79452553f51,1,credit_card,2,44.24,Credit_Card
28374,87e83011a777a162b7aed42805bdd778,1,credit_card,5,117.85,Credit_Card
28375,48ae7c42ef48317f964c51175915407e,1,boleto,1,32.37,Boleto
28376,4ab88da80ca7e44f4ef0a97cc756619c,1,credit_card,2,194.12,Credit_Card
28377,991b6f0cb448175a229309dd55699710,1,credit_card,2,63.42,Credit_Card
28378,6b37f541eb6753f5383147a84d419d11,2,credit_card,6,68.71,Credit_Card
28379,0af058fb1b7b4ee95c3c2e1ccb9ef743,1,credit_card,2,24.83,Credit_Card
28380,650fcf3e2908208ae23c6c93706c50d3,1,credit_card,10,990.45,Credit_Card
28381,37d13d0bfc39d14f3e61c410340c93ae,1,credit_card,1,45.0,Credit_Card
28382,ee88bb223301673ac86437df9974b25d,1,credit_card,2,68.64,Credit_Card
28383,bf855e7e3d03c67755603ee3ec6f740a,1,credit_card,1,77.57,Credit_Card
28384,03b218d39c422c250f389120c531b61f,1,credit_card,5,58.03,Credit_Card
28385,c0665ed2f7f0863ace91af2cd95bd4b3,1,credit_card,8,475.2,Credit_Card
28386,3923f314508399815f3a29541ae99a2f,1,credit_card,10,776.84,Credit_Card
28387,fa4646aff1ebffa86487953e4143125b,1,debit_card,1,530.71,Debit_Card
28388,d4bf9a6552dbfc7f1b2f6abbb1028b99,1,boleto,1,22.77,Boleto
28389,126db85298f060d1b6fb6d032fd2dc06,2,voucher,1,69.96,Voucher
28390,cb59b92296f398684c3959ad783f6402,1,boleto,1,84.78,Boleto
28391,f1eb378be592a06b8c3c6006b7d7102e,1,boleto,1,57.68,Boleto
28392,40c4ddc2d5c871c28df2d3f804f02340,1,credit_card,6,137.31,Credit_Card
28393,43960d2cd4437218da00d3b8e83b2819,1,boleto,1,91.36,Boleto
28394,c3e32e69bba7c640697cc4ac19936113,1,credit_card,4,137.41,Credit_Card
28395,f7e76d88532589dec3eca969d70af654,1,credit_card,2,42.12,Credit_Card
28396,0fbebd49386dfce3800986434bc990c8,1,boleto,1,303.19,Boleto
28397,917c3737170fdfa7475759fa178ebbe1,1,credit_card,1,75.17,Credit_Card
28398,75e7e33e52d884da90b436ae1da13be5,1,credit_card,2,127.92,Credit_Card
28399,4d890e83adf9bc9532d53b2227e92c7b,1,credit_card,1,122.01,Credit_Card
28400,8256266a3e79c5c11593977b92fe7b1a,2,voucher,1,54.27,Voucher
28401,d5a56dbd4116a2322c80a3fb1e2f1fdf,1,boleto,1,195.91,Boleto
28402,2c6b178947f5f631ec35f2a04c65c6d0,1,credit_card,2,115.29,Credit_Card
28403,0ebf39cd91e6c7f650db30a438805518,1,credit_card,2,117.76,Credit_Card
28404,1af47f4805c833e818afbc304a27de73,1,boleto,1,182.44,Boleto
28405,bebd919bf27a323f7af0bf4a0133ca16,1,credit_card,5,198.53,Credit_Card
28406,7beff063d9429757063beaf91965672b,1,credit_card,2,72.99,Credit_Card
28407,0710ec94ade6724b0816df78ee4e689f,1,credit_card,1,10.81,Credit_Card
28408,6139a798f92b14ad667f3a8fb8f78c4c,1,credit_card,4,86.92,Credit_Card
28409,fd867bdd8258af11c6d8d6ff8c6c82db,2,voucher,1,15.52,Voucher
28410,99fa6518deac14b2890b49d1645d64be,1,credit_card,1,95.58,Credit_Card
28411,a916ef54d66196808d8852471ef39edf,1,boleto,1,43.98,Boleto
28412,c617d0b68da07a11637ca641f467fb9e,1,credit_card,1,195.8,Credit_Card
28413,ca3462ab47c1f63763b386ff9376cc1a,1,credit_card,2,103.55,Credit_Card
28414,814948d5529f58dfc7bf33ac7f6adba4,1,boleto,1,147.97,Boleto
28415,ea6967715bded6f2bef2c472c1f46939,1,credit_card,7,161.45,Credit_Card
28416,fc819011d69f31560ff010860a8f0b28,1,credit_card,2,206.11,Credit_Card
28417,2d695e0d0fe5d863c921713fdc1faf7b,1,credit_card,1,61.33,Credit_Card
28418,4d88d13cc873bc02567931e0c1725dd0,1,credit_card,2,26.77,Credit_Card
28419,81f8f469c9ebd7916d4d35d7b379127c,2,voucher,1,50.0,Voucher
28420,25807a51c61f06771f0f60e39ca18c34,1,credit_card,3,48.22,Credit_Card
28421,89f3db58a5290d65a2f5a8ac62089da4,1,credit_card,1,136.6,Credit_Card
28422,89aa569daca24dc756b7e9c962621bf8,1,credit_card,5,118.17,Credit_Card
28423,83962168dce2d06a69a7e27082962069,1,credit_card,1,42.69,Credit_Card
28424,544238f04f24765a69670a0195dc23c5,1,credit_card,1,86.15,Credit_Card
28425,d1543ed643aa74672a7cb5a650e3fcef,1,boleto,1,107.94,Boleto
28426,b6cf32bbf714e2bc090814145da801db,1,credit_card,1,70.12,Credit_Card
28427,5caafce59fc6edde8a3ebb211bc3d980,1,boleto,1,73.86,Boleto
28428,9b4fffbb9f849f5532c6fa81e6769892,1,credit_card,1,86.73,Credit_Card
28429,3a129877493c8189c59c60eb71d97c29,2,voucher,1,36.88,Voucher
28430,160785e29f32dad981f631989203a58b,1,credit_card,2,148.22,Credit_Card
28431,db2bd06455f798cb0da8e649c3aa06f9,1,boleto,1,97.81,Boleto
28432,415056cb7470ad427166fe14005a772a,1,credit_card,5,59.12,Credit_Card
28433,feb6795b3a5f345c10e8e4a7c6383130,1,credit_card,10,224.1,Credit_Card
28434,0d922ec2be9bd5e75e225b6bacfdc4d6,1,credit_card,1,34.95,Credit_Card
28435,cdd1432a23108f3aff0acc23792b8285,1,boleto,1,218.37,Boleto
28436,2377613b828f1d12f44e8ee282dcd85d,1,credit_card,3,964.76,Credit_Card
28437,99c0817d6ecd5fe55d21540917f1f5f9,1,credit_card,1,64.1,Credit_Card
28438,d11dabeea9817f9d7233bf03790d2f25,1,credit_card,4,105.28,Credit_Card
28439,113035b11296fba96615d97215b9e301,1,credit_card,4,148.18,Credit_Card
28440,c69c8612c1fa919f232d370c41cbffd7,1,credit_card,1,64.51,Credit_Card
28441,577cc3d29287f353a670e93406960701,1,boleto,1,154.92,Boleto
28442,7b966a23d891f3f129f1bd76dfcfced9,1,boleto,1,82.43,Boleto
28443,22dd3a753c65e7fcfd78f61a4ad7b32e,1,credit_card,4,120.28,Credit_Card
28444,54ed1bff3096b6570d2b11064cd13e46,1,credit_card,7,100.31,Credit_Card
28445,afe95b4aa87713712a0e3d0997881577,1,boleto,1,77.8,Boleto
28446,33204aca443f9855e3b8451d179a81a5,1,credit_card,6,74.47,Credit_Card
28447,f84cf1b66945f7dd5a8f3d20d06a875c,1,credit_card,2,71.62,Credit_Card
28448,da629b3afcafb7c28c25b747594e4a43,1,boleto,1,324.7,Boleto
28449,ce3a36c0bcc4edf5c49a0a29b3da3963,1,boleto,1,109.02,Boleto
28450,4daff85e0d1a3a189c1303c9ade1c4ab,1,boleto,1,174.96,Boleto
28451,4aedcb4bba7bd4df97054bc2c6de7aed,1,credit_card,8,591.54,Credit_Card
28452,64a812d3c23a4c2da0e1fb5a70e2a23f,1,credit_card,4,187.92,Credit_Card
28453,ae4449c7c1d59db87e06f5758946907b,1,boleto,1,38.42,Boleto
28454,98c9c5c7df242bfccd1ad3510eff89f2,1,credit_card,5,801.11,Credit_Card
28455,9ec74bf72142ae60bcda0241adf1b4d8,1,credit_card,3,163.25,Credit_Card
28456,86c8154436a001a69512c9275126aea8,1,boleto,1,276.57,Boleto
28457,e900040d6974a5afa661621dad127568,1,credit_card,2,130.16,Credit_Card
28458,d0efbb6a217254d95a9e6adf0e0454af,1,credit_card,3,772.4,Credit_Card
28459,45494452d88e4597bc50ae8584a54eef,1,voucher,1,60.41,Voucher
28460,793a1da0431a53a517bf77cc596a9d7b,1,credit_card,8,213.54,Credit_Card
28461,08bb3532c9b969bb6a46f98fc5507510,1,credit_card,6,773.25,Credit_Card
28462,52e8d4898a4cd3b8234d0db5502b382e,1,credit_card,14,142.11,Credit_Card
28463,b0fdd351585763ef1abb582c19964a5b,1,credit_card,3,66.73,Credit_Card
28464,aad88050b26c8f49d2bd3c87af5b7b19,1,boleto,1,132.49,Boleto
28465,c5989f8c23c011b7b23df896a51fa92d,1,credit_card,2,64.51,Credit_Card
28466,2def1756e81beef63b300f1bcfef83e2,1,credit_card,10,152.38,Credit_Card
28467,b23dc118eeff3026e4439226216f5246,1,credit_card,1,34.1,Credit_Card
28468,d68f3a6decbb8a868a1a87c33c9f50cd,1,credit_card,2,108.16,Credit_Card
28469,711ae5df08388b211a1d6c1f7ae09e72,1,credit_card,8,344.84,Credit_Card
28470,5fbe2cf3289a1fade6523b8745d466e8,1,credit_card,2,41.12,Credit_Card
28471,2e740ecc4d15abb7cbef29f843b39942,1,credit_card,3,37.77,Credit_Card
28472,96ba203b82627b53d6797d030b330274,1,credit_card,1,93.17,Credit_Card
28473,348af6f0ccd66ddb6e724b8fe5547368,1,credit_card,2,42.39,Credit_Card
28474,f08fc2a6ab902c89cb3ceba4c9daec6b,1,credit_card,4,127.92,Credit_Card
28475,b5f7524b957bdf9bba63541b933c1fa9,1,credit_card,2,148.49,Credit_Card
28476,687fefbf639ccadb9ffe1510229fe531,1,credit_card,5,83.46,Credit_Card
28477,3ac3c69a0647096dc7f014eea6749574,1,credit_card,1,53.88,Credit_Card
28478,43124f0bf70404231018bff9b132a297,1,credit_card,3,189.76,Credit_Card
28479,1388a23b57206bf7673819fd3a30d4de,1,credit_card,1,89.96,Credit_Card
28480,88977dfcf102823ad37bacf469c672be,1,credit_card,1,189.42,Credit_Card
28481,345625d410ef234228a46a946a414f7d,1,credit_card,4,385.67,Credit_Card
28482,bbc7d177c97f61d86a7486d86ed7a8b2,1,credit_card,1,10.35,Credit_Card
28483,d2a94b559b24b1de56f07450701095ff,1,boleto,1,192.09,Boleto
28484,772db764b3c3c25f4bbd8ff9d4f5847a,1,credit_card,2,27.49,Credit_Card
28485,2901c587ddc2733afdf68e81b98d2c0f,1,credit_card,2,475.0,Credit_Card
28486,64a34c8ee5041e4d48d904db6dade006,1,boleto,1,30.0,Boleto
28487,c3c0e7587d66bcf58716f519854150e3,1,credit_card,3,184.43,Credit_Card
28488,d18824f4c7dfc9d5725eaec88f267ea3,1,credit_card,10,304.73,Credit_Card
28489,5bd12089d3beaa286c0faa3f596d0c89,1,credit_card,2,40.68,Credit_Card
28490,b405945d4c5330b5ba8f892602e7d9e8,1,boleto,1,476.85,Boleto
28491,b2cc014ee51b0ca758fa72abdc54d199,1,credit_card,2,183.26,Credit_Card
28492,d2570454fa1bbea98db582b76abdc800,1,credit_card,1,58.91,Credit_Card
28493,fcfc50a9520809adee86b167b0cf297e,1,credit_card,5,98.41,Credit_Card
28494,5b244cf7290c20fb5ffbdefa2845cbf0,1,debit_card,1,420.25,Debit_Card
28495,dbdf0c5c635838a46d0034dce3dc646e,1,credit_card,3,65.87,Credit_Card
28496,cee3292f46ede6ea1dfabfcb200fcf47,1,boleto,1,186.38,Boleto
28497,767f188a65e841e610f8a69e129fbdea,1,credit_card,1,55.0,Credit_Card
28498,a986f64af20f1a662c8148f3608ea8df,1,credit_card,7,76.72,Credit_Card
28499,5b4251adca774e23a1d0d74ae856a44c,1,credit_card,6,338.1,Credit_Card
